"state","year","income","medicare","medicaid"
"WI",2011,"75-100k",0.563644971400767,0.404598283705753
"WI",2011,">100k",0.5665870821977,0.40671020351221
"WY",2011,"<25k",0.21397430827187,0.15343815943305
"WY",2011,"25-50k",0.236718675576981,0.169747845791897
"WY",2011,"50-75k",0.13202966095579,0.0946767316657766
"WY",2011,"75-100k",0.0612613916833855,0.0439297374536322
"WY",2011,">100k",0.0700159635119726,0.0502075256556442
"DC",2011,"<25k",0.38528036071751,0.839584890293206
"DC",2011,"25-50k",0.193557493032932,0.421791409899125
"DC",2011,"50-75k",0.127578762216902,0.278013654472662
"DC",2011,"75-100k",0.0558024345488087,0.12160204792558
"DC",2011,">100k",0.158780949483848,0.346007997409428
"AL",2012,"<25k",3.76030999735727,1.99881776955866
"AL",2012,"25-50k",2.69885629900066,1.43459500193311
"AL",2012,"50-75k",1.23185794336723,0.654802276542328
"AL",2012,"75-100k",0.60904663932581,0.32374278876741
"AL",2012,">100k",0.667929120949034,0.355042163198489
"AK",2012,"<25k",0.155251764863328,0.316082890026431
"AK",2012,"25-50k",0.165183623852699,0.336303534187605
"AK",2012,"50-75k",0.124371284865112,0.253212162780064
"AK",2012,"75-100k",0.0721175014219278,0.146826725551206
"AK",2012,">100k",0.123075824996933,0.250574687454693
"AZ",2012,"<25k",3.6671449727027,2.58372829737276
"AZ",2012,"25-50k",3.14792702430768,2.21790744334109
"AZ",2012,"50-75k",1.55142769088305,1.0930758549499
"AZ",2012,"75-100k",0.748843680631852,0.527606250191775
"AZ",2012,">100k",0.947656631474723,0.667682154144469
"AR",2012,"<25k",2.15809220218973,1.64051797779785
"AR",2012,"25-50k",1.59143322777212,1.20976055516812
"AR",2012,"50-75k",0.768958141360558,0.584539276772342
"AR",2012,"75-100k",0.308546187792246,0.234547702614641
"AR",2012,">100k",0.334970240885342,0.254634487647052
"CA",2012,"<25k",19.3237599682868,16.6850201888097
"CA",2012,"25-50k",16.8750096071968,14.5706568723954
"CA",2012,"50-75k",9.30062782025982,8.03058841572842
"CA",2012,"75-100k",5.04565576933803,4.35665049221025
"CA",2012,">100k",8.38394683491855,7.23908403085621
"CO",2012,"<25k",1.98100524971996,1.46454027398781
"CO",2012,"25-50k",1.85356082870097,1.37032170121838
"CO",2012,"50-75k",1.01294389469648,0.74886077625629
"CO",2012,"75-100k",0.602156601764812,0.445169236505999
"CO",2012,">100k",0.760333425117775,0.562108012031515
"CT",2012,"<25k",2.12813548475266,2.09004804878394
"CT",2012,"25-50k",1.80858465322972,1.77621624780279
"CT",2012,"50-75k",1.04533680331384,1.02662831466393
"CT",2012,"75-100k",0.67551450747169,0.663424762371525
"CT",2012,">100k",1.04742855123209,1.02868262637782
"DE",2012,"<25k",0.511309189295428,0.423313725614511
"DE",2012,"25-50k",0.53113038351075,0.439723725170706
"DE",2012,"50-75k",0.293630893886272,0.243097503914992
"DE",2012,"75-100k",0.175690630012617,0.145454563898381
"DE",2012,">100k",0.237238903294934,0.196410481401409
"FL",2012,"<25k",15.1774513875997,5.63696013151978
"FL",2012,"25-50k",14.0570802480595,5.2208502534639
"FL",2012,"50-75k",7.18980106922849,2.67031802282115
"FL",2012,"75-100k",3.5373760162965,1.31379419803967
"FL",2012,">100k",4.66629127881579,1.7330773941555
"GA",2012,"<25k",5.46357684319256,3.07693744632877
"GA",2012,"25-50k",4.06204116311636,2.28763078145309
"GA",2012,"50-75k",2.06975822869052,1.16563137693212
"GA",2012,"75-100k",1.01242405649078,0.570169612396307
"GA",2012,">100k",1.23519970850978,0.695630782889711
"HI",2012,"<25k",0.42654553633421,0.286990964120517
"HI",2012,"25-50k",0.368894278254237,0.248201693738448
"HI",2012,"50-75k",0.310977615662191,0.209233852277061
"HI",2012,"75-100k",0.246547296570473,0.16588345280122
"HI",2012,">100k",0.487035273178889,0.327690037062752
"ID",2012,"<25k",0.712602561200401,0.51437259213746
"ID",2012,"25-50k",0.691143259062833,0.498882784119695
"ID",2012,"50-75k",0.34953400381593,0.252301523138117
"ID",2012,"75-100k",0.161191993014908,0.116352014142655
"ID",2012,">100k",0.170528182905928,0.123091086462072
"IL",2012,"<25k",7.26973359626229,4.52297077743402
"IL",2012,"25-50k",6.52940234146194,4.06236289039884
"IL",2012,"50-75k",3.37041228477065,2.09695115647155
"IL",2012,"75-100k",1.82853000090896,1.13764660702626
"IL",2012,">100k",2.20692177659616,1.37306856866933
"IN",2012,"<25k",4.08654858025265,2.85821112367698
"IN",2012,"25-50k",3.75342816683914,2.62522026294347
"IN",2012,"50-75k",1.66541373709284,1.16482258204035
"IN",2012,"75-100k",0.742885241227297,0.519588307441593
"IN",2012,">100k",0.773724274588076,0.541157723897612
"IA",2012,"<25k",1.65534726460187,1.18579666293334
"IA",2012,"25-50k",1.50635866962687,1.07906970447911
"IA",2012,"50-75k",0.857236328521161,0.614075366204263
"IA",2012,"75-100k",0.375550549857575,0.269023061388269
"IA",2012,">100k",0.39650718739252,0.284035204995017
"KS",2012,"<25k",1.51956305853736,0.836444170059754
"KS",2012,"25-50k",1.42138226429062,0.782400507641055
"KS",2012,"50-75k",0.761633387975253,0.41924144148908
"KS",2012,"75-100k",0.338617206916609,0.186391994077521
"KS",2012,">100k",0.398804082280154,0.21952188673259
"KY",2012,"<25k",3.60129804354774,2.26731981181273
"KY",2012,"25-50k",2.46825433038193,1.55397356069824
"KY",2012,"50-75k",1.0710847459528,0.674337873528736
"KY",2012,"75-100k",0.473862500210281,0.298336272591164
"KY",2012,">100k",0.511500379907252,0.322032481369124
"LA",2012,"<25k",3.66297917096547,2.78208390495383
"LA",2012,"25-50k",2.59248321971633,1.96902725972494
"LA",2012,"50-75k",1.21580762696339,0.923422895032028
"LA",2012,"75-100k",0.621657166549353,0.472157311503441
"LA",2012,">100k",0.631072815805459,0.47930862878576
"ME",2012,"<25k",0.903092678887814,0.833429654497187
"ME",2012,"25-50k",0.861306196447456,0.794866509831006
"ME",2012,"50-75k",0.388827342773558,0.358833866692305
"ME",2012,"75-100k",0.15837823032082,0.146161204560661
"ME",2012,">100k",0.190395551570351,0.175708764418841
"MD",2012,"<25k",2.7539205064655,1.93980734907375
"MD",2012,"25-50k",2.56189945504242,1.80455150350636
"MD",2012,"50-75k",1.72505192520348,1.21509259043148
"MD",2012,"75-100k",0.99996823488372,0.704357924026391
"MD",2012,">100k",1.86715987840488,1.31519063296202
"MA",2012,"<25k",4.42823463009755,4.16664120596725
"MA",2012,"25-50k",3.55750002231807,3.34734435309119
"MA",2012,"50-75k",2.09292370993504,1.96928638593142
"MA",2012,"75-100k",1.19722830971223,1.12650327385376
"MA",2012,">100k",1.87711332793712,1.76622478115637
"MI",2012,"<25k",7.59485777355408,4.3064434491466
"MI",2012,"25-50k",6.03979487487287,3.42469021127091
"MI",2012,"50-75k",2.99695404058087,1.69933571901681
"MI",2012,"75-100k",1.32970645059104,0.753971411206043
"MI",2012,">100k",1.42068686040114,0.80555920935964
"MN",2012,"<25k",2.62740602710401,2.73526119666343
"MN",2012,"25-50k",2.43434259915948,2.53427250382193
"MN",2012,"50-75k",1.27950316067321,1.33202683951181
"MN",2012,"75-100k",0.683821332368514,0.711892237660698
"MN",2012,">100k",0.745926880694779,0.776547222342139
"MS",2012,"<25k",2.69963797678518,2.00467699464527
"MS",2012,"25-50k",1.64672941032022,1.22281601965233
"MS",2012,"50-75k",0.725591702920727,0.538804464472242
"MS",2012,"75-100k",0.287648765040701,0.21360007037014
"MS",2012,">100k",0.362392144933167,0.269102450860018
"MO",2012,"<25k",4.17641409813177,3.26347935808789
"MO",2012,"25-50k",3.39622587261485,2.65383478990759
"MO",2012,"50-75k",1.59157993152051,1.24367175553487
"MO",2012,"75-100k",0.764571600957383,0.597441627883784
"MO",2012,">100k",0.81720849677548,0.638572468585865
"MT",2012,"<25k",0.485346811718315,0.324816902142236
"MT",2012,"25-50k",0.44487888013702,0.297733859965029
"MT",2012,"50-75k",0.240475570562895,0.160937556372493
"MT",2012,"75-100k",0.110507158696098,0.0739565854468609
"MT",2012,">100k",0.139791578885673,0.0935550960733811
"NE",2012,"<25k",0.972443612903226,0.596339303225807
"NE",2012,"25-50k",0.860349326451613,0.527598835612903
"NE",2012,"50-75k",0.473864660645161,0.29059178116129
"NE",2012,"75-100k",0.230720578064516,0.141486608516129
"NE",2012,">100k",0.257621821935484,0.157983471483871
"NV",2012,"<25k",1.3443059830373,0.566749420303462
"NV",2012,"25-50k",1.27680006657619,0.538289427188692
"NV",2012,"50-75k",0.64801835966507,0.273199728573989
"NV",2012,"75-100k",0.369608142211297,0.155824048230752
"NV",2012,">100k",0.455267448510144,0.191937375703104
"NH",2012,"<25k",0.652695970246853,0.341134461337257
"NH",2012,"25-50k",0.642228698124664,0.335663694855088
"NH",2012,"50-75k",0.371795464630188,0.194320558630515
"NH",2012,"75-100k",0.211469514117565,0.110525485181812
"NH",2012,">100k",0.30681035288073,0.160355799995329
"NJ",2012,"<25k",5.05778802393825,2.81582907623135
"NJ",2012,"25-50k",4.48771669473335,2.49845250435772
"NJ",2012,"50-75k",2.84777839006401,1.58544746348655
"NJ",2012,"75-100k",1.64829942851858,0.917659940509756
"NJ",2012,">100k",2.96841746274581,1.65261101541463
"NM",2012,"<25k",1.07656991613401,1.11813487637432
"NM",2012,"25-50k",0.873149139930584,0.906860289333121
"NM",2012,"50-75k",0.4381719595508,0.455089207380414
"NM",2012,"75-100k",0.228859995679278,0.237695981599417
"NM",2012,">100k",0.258248988705323,0.268219645312728
"NY",2012,"<25k",13.9994117853012,18.3538886649902
"NY",2012,"25-50k",9.97641592263517,13.0795514788654
"NY",2012,"50-75k",5.60535365346278,7.3488828288894
"NY",2012,"75-100k",2.99895207546478,3.93176751629766
"NY",2012,">100k",4.93186656313606,6.46590951095734
"NC",2012,"<25k",6.51179506453055,4.34761503784773
"NC",2012,"25-50k",5.00735554407295,3.34317251196098
"NC",2012,"50-75k",2.3233066053128,1.5511610292848
"NC",2012,"75-100k",1.13234105629591,0.756010125555044
"NC",2012,">100k",1.25820172978779,0.84004129535145
"ND",2012,"<25k",0.349282630334308,0.257770581186719
"ND",2012,"25-50k",0.284240691312314,0.209769630188488
"ND",2012,"50-75k",0.158506045178756,0.116977461341922
"ND",2012,"75-100k",0.0824832465811614,0.0608726359768971
"ND",2012,">100k",0.125487386593461,0.0926096913059742
"OH",2012,"<25k",8.89758491566649,6.02727596829216
"OH",2012,"25-50k",6.55648560918995,4.44140163013705
"OH",2012,"50-75k",3.11297304729946,2.10874611658863
"OH",2012,"75-100k",1.42820610367378,0.967475152868083
"OH",2012,">100k",1.48375032417032,1.00510113211407
"OK",2012,"<25k",2.43761342328617,1.71916290220337
"OK",2012,"25-50k",2.07359001100392,1.4624300093046
"OK",2012,"50-75k",1.0188447180755,0.718555299084284
"OK",2012,"75-100k",0.461921808841623,0.325777184311955
"OK",2012,">100k",0.485030038792784,0.342074605095791
"OR",2012,"<25k",2.02720689305527,1.45489778930009
"OR",2012,"25-50k",1.80109944945436,1.29262366672967
"OR",2012,"50-75k",0.890641824109308,0.639201072862326
"OR",2012,"75-100k",0.475985444244985,0.341608038599033
"OR",2012,">100k",0.561066389136073,0.40266943250888
"PA",2012,"<25k",9.39558504582139,6.62909316327131
"PA",2012,"25-50k",8.03111280558542,5.66638423614127
"PA",2012,"50-75k",4.17689864006277,2.94702778842195
"PA",2012,"75-100k",1.99517105299713,1.40770103431317
"PA",2012,">100k",2.38223245553329,1.68079377785231
"RI",2012,"<25k",0.731855626640678,0.651362635773457
"RI",2012,"25-50k",0.560424172784004,0.498786035179276
"RI",2012,"50-75k",0.297371979187953,0.264665583098857
"RI",2012,"75-100k",0.14992033575931,0.133431378405143
"RI",2012,">100k",0.233427885628055,0.207754367543267
"SC",2012,"<25k",3.36015820219284,1.78881240000362
"SC",2012,"25-50k",2.56004921988274,1.3628667204292
"SC",2012,"50-75k",1.23044802322438,0.655040789468579
"SC",2012,"75-100k",0.57092448454575,0.303937117232941
"SC",2012,">100k",0.69942007015429,0.372342972865655
"SD",2012,"<25k",0.434388537266934,0.250408123964926
"SD",2012,"25-50k",0.392104724857604,0.226033148036409
"SD",2012,"50-75k",0.188050988749524,0.108404092793961
"SD",2012,"75-100k",0.115071191677472,0.066334073665156
"SD",2012,">100k",0.119384557448466,0.0688205615395479
"TN",2012,"<25k",4.74613613853677,3.14278375054623
"TN",2012,"25-50k",3.558435092036,2.35631504410914
"TN",2012,"50-75k",1.70095669168717,1.12633495858073
"TN",2012,"75-100k",0.770949356838073,0.510505185785031
"TN",2012,">100k",0.806522720901984,0.534061060978867
"TX",2012,"<25k",14.1224560346649,9.34096751800103
"TX",2012,"25-50k",11.8960864834332,7.86838756377243
"TX",2012,"50-75k",5.65690252627294,3.74162557990695
"TX",2012,"75-100k",2.83545023434757,1.87544209540728
"TX",2012,">100k",3.8471047212814,2.54457724291231
"UT",2012,"<25k",0.788653519800751,0.537918725767937
"UT",2012,"25-50k",0.832476534376364,0.56780919042443
"UT",2012,"50-75k",0.472785203570726,0.322473694571162
"UT",2012,"75-100k",0.250299129571462,0.170722104776658
"UT",2012,">100k",0.338785612680697,0.231076284459812
"VT",2012,"<25k",0.330038087424299,0.414473601854045
"VT",2012,"25-50k",0.351801777074805,0.441805219575735
"VT",2012,"50-75k",0.203124750482119,0.255091306627872
"VT",2012,"75-100k",0.0836078974523801,0.104997779713773
"VT",2012,">100k",0.102427487566397,0.128632092228575
"VA",2012,"<25k",3.59214458269255,2.00625264112808
"VA",2012,"25-50k",3.16102798397815,1.7654692330848
"VA",2012,"50-75k",1.86193991907162,1.03991412212568
"VA",2012,"75-100k",0.988416794482454,0.552041756342496
"VA",2012,">100k",1.78747071977524,0.99832224731894
"WA",2012,"<25k",2.80775506312729,2.14440593793874
"WA",2012,"25-50k",2.79883574555205,2.13759386311716
"WA",2012,"50-75k",1.67880576958553,1.28217774699168
"WA",2012,"75-100k",0.880024924853389,0.672113710762152
"WA",2012,">100k",1.12957849688175,0.862708741190264
"WV",2012,"<25k",1.63367826808253,1.1430703064633
"WV",2012,"25-50k",1.24605690457864,0.871855049806826
"WV",2012,"50-75k",0.553571396758259,0.387329034427614
"WV",2012,"75-100k",0.24520506960999,0.171567829199579
"WV",2012,">100k",0.207488360970579,0.145177780102678
"WI",2012,"<25k",3.07337397487755,2.24668512642078
"WI",2012,"25-50k",3.03665457544936,2.21984266298458
"WI",2012,"50-75k",1.45525341095842,1.06381332707929
"WI",2012,"75-100k",0.645693614681256,0.472012274518934
"WI",2012,">100k",0.678024424033423,0.495646608996421
"WY",2012,"<25k",0.228156996895432,0.16055492374123
"WY",2012,"25-50k",0.23484683056547,0.165262584471998
"WY",2012,"50-75k",0.135650894257518,0.0954580366997347
"WY",2012,"75-100k",0.0743737744702549,0.0523371005531423
"WY",2012,">100k",0.0829715038113249,0.0583873545338953
"DC",2012,"<25k",0.373054866626271,0.756287515552945
"DC",2012,"25-50k",0.234682812434955,0.47576830390801
"DC",2012,"50-75k",0.111677104677678,0.226401013890109
"DC",2012,"75-100k",0.0707795251552982,0.143490076180521
"DC",2012,">100k",0.162805691105797,0.330053090468415
"AL",2013,"<25k",3.72263818869857,1.87476474171547
"AL",2013,"25-50k",2.73294499694508,1.37634351274722
"AL",2013,"50-75k",1.4282143665402,0.719265693381055
"AL",2013,"75-100k",0.640277493791573,0.322451339460963
"AL",2013,">100k",0.750924954024571,0.378174712695286
"AK",2013,"<25k",0.154687755779228,0.283221656896361
"AK",2013,"25-50k",0.174297356487114,0.31912536223869
"AK",2013,"50-75k",0.131702731998673,0.241137805552483
"AK",2013,"75-100k",0.0730193562658998,0.133692954319212
"AK",2013,">100k",0.158292799469085,0.289822220993253
"AZ",2013,"<25k",3.62666121141876,2.52343286489845
"AZ",2013,"25-50k",3.25876534428752,2.26745071827381
"AZ",2013,"50-75k",1.75722117051563,1.22267545659159
"AZ",2013,"75-100k",0.85015572863875,0.59153882341534
"AZ",2013,">100k",1.05619654513934,0.734902136820814
"AR",2013,"<25k",2.0326101951448,1.55308325307661
"AR",2013,"25-50k",1.74227042392895,1.33123951862397
"AR",2013,"50-75k",0.799413470166864,0.610818383065116
"AR",2013,"75-100k",0.332715093345797,0.254222005161382
"AR",2013,">100k",0.382990817413594,0.29263684007292
"CA",2013,"<25k",19.3304938586737,17.2640477149344
"CA",2013,"25-50k",17.6774789929211,15.7877415364948
"CA",2013,"50-75k",9.77786488010318,8.73260285404134
"CA",2013,"75-100k",5.53176065536293,4.94041076239398
"CA",2013,">100k",9.51540161293905,8.49819713213548
"CO",2013,"<25k",1.93370886700289,1.48011173277415
"CO",2013,"25-50k",1.95611300117827,1.49726044756854
"CO",2013,"50-75k",1.06634283542763,0.816206911396312
"CO",2013,"75-100k",0.624157690249801,0.477746746785003
"CO",2013,">100k",0.869677606141412,0.665674161475993
"CT",2013,"<25k",2.10413483884529,1.94650385205325
"CT",2013,"25-50k",1.90722903125427,1.76434921733511
"CT",2013,"50-75k",1.14143390559555,1.05592353355321
"CT",2013,"75-100k",0.691576981859138,0.639767582537114
"CT",2013,">100k",1.20362524244574,1.11345581452132
"DE",2013,"<25k",0.540328688008486,0.418393550928496
"DE",2013,"25-50k",0.539017844126761,0.4173785231527
"DE",2013,"50-75k",0.350041717974088,0.271048346324321
"DE",2013,"75-100k",0.182462508103212,0.141286476862808
"DE",2013,">100k",0.258149241787452,0.199893102731674
"FL",2013,"<25k",14.9166771049378,5.50110501074314
"FL",2013,"25-50k",14.3616489501775,5.29641678549192
"FL",2013,"50-75k",7.58653468620807,2.79782981711528
"FL",2013,"75-100k",3.78623470943849,1.39632135129123
"FL",2013,">100k",5.13390454923812,1.89332703535843
"GA",2013,"<25k",5.4292909627914,3.035343411608
"GA",2013,"25-50k",4.37075670999747,2.44355067251938
"GA",2013,"50-75k",2.13895567461172,1.19582189629348
"GA",2013,"75-100k",1.12498821751533,0.62894503123409
"GA",2013,">100k",1.48700843508408,0.831338988345059
