"year","r","hh","source","value"
2022,"DC","hh3","hssval",209805842.32
2022,"DC","hh3","hssival",10753690.56
2022,"DC","hh3","hpawval",4076877.84
2022,"DC","hh3","hvetval",12439608
2022,"DC","hh3","hsurval",11733564
2022,"DC","hh3","hdisval",0
2022,"DC","hh3","hdstval",81026002.89
2022,"DC","hh3","hpenval",155751891.72
2022,"DC","hh3","hannval",32496330
2022,"DC","hh3","hintval",68586421.41
2022,"DC","hh3","hdivval",50134075.74
2022,"DC","hh3","hrntval",17182746.96
2022,"DC","hh3","hedval",12990858.5
2022,"DC","hh3","hcspval",2780309.64
2022,"DC","hh3","hfinval",0
2022,"DC","hh3","hoival",6893791.66
2022,"DC","hh3","htotval",2957388420.61
2022,"DC","hh4","hwsval",6245503817.98
2022,"DC","hh4","hseval",89468053.22
2022,"DC","hh4","hfrval",-1115439.47
2022,"DC","hh4","hucval",4593483.48
2022,"DC","hh4","hwcval",2153935
2022,"DC","hh4","hssval",240447846.48
2022,"DC","hh4","hssival",4366897.92
2022,"DC","hh4","hpawval",0
2022,"DC","hh4","hvetval",59117620
2022,"DC","hh4","hsurval",48395564.16
2022,"DC","hh4","hdisval",5036491.1
2022,"DC","hh4","hdstval",91783898.65
2022,"DC","hh4","hpenval",238678459.6
2022,"DC","hh4","hannval",100491072
2022,"DC","hh4","hintval",135833273.08
2022,"DC","hh4","hdivval",49304338.08
2022,"DC","hh4","hrntval",88335079.95
2022,"DC","hh4","hedval",34699560
2022,"DC","hh4","hcspval",4056840
2022,"DC","hh4","hfinval",30060740
2022,"DC","hh4","hoival",44468.52
2022,"DC","hh4","htotval",7471255999.75
2022,"DC","hh5","hwsval",28402836168.74
2022,"DC","hh5","hseval",705604005
2022,"DC","hh5","hfrval",6990648.29
2022,"DC","hh5","hucval",560165
2022,"DC","hh5","hwcval",2159220
2022,"DC","hh5","hssval",272332910.91
2022,"DC","hh5","hssival",0
2022,"DC","hh5","hpawval",0
2022,"DC","hh5","hvetval",26881282.2
2022,"DC","hh5","hsurval",19403018
2022,"DC","hh5","hdisval",9417361.53
2022,"DC","hh5","hdstval",254057910.85
2022,"DC","hh5","hpenval",569935232.59
2022,"DC","hh5","hannval",7182634.3
2022,"DC","hh5","hintval",883987218.45
2022,"DC","hh5","hdivval",359691990.75
2022,"DC","hh5","hrntval",417905407.55
2022,"DC","hh5","hedval",81190105
2022,"DC","hh5","hcspval",7554600
2022,"DC","hh5","hfinval",11476638
2022,"DC","hh5","hoival",27899369.56
2022,"DC","hh5","htotval",32067065886.72
2022,"FL","hh1","hwsval",7777555820.89
2022,"FL","hh1","hseval",1138247611.03
2022,"FL","hh1","hfrval",63991050
2022,"FL","hh1","hucval",96409478.44
2022,"FL","hh1","hwcval",29896062.48
2022,"FL","hh1","hssval",15547831833.6
2022,"FL","hh1","hssival",1966319777.97
2022,"FL","hh1","hpawval",54758575.79
2022,"FL","hh1","hvetval",2336240384.76
2022,"FL","hh1","hsurval",1466897481.24
2022,"FL","hh1","hdisval",793102813.85
2022,"FL","hh1","hdstval",119066803.42
2022,"FL","hh1","hpenval",886037175.05
2022,"FL","hh1","hannval",115654530.28
2022,"FL","hh1","hintval",184360832.54
2022,"FL","hh1","hdivval",116569190.3
2022,"FL","hh1","hrntval",169495719.3
2022,"FL","hh1","hedval",1051175488
2022,"FL","hh1","hcspval",252716707.57
2022,"FL","hh1","hfinval",619854518.2
2022,"FL","hh1","hoival",2418834.15
2022,"FL","hh1","htotval",34788600688.86
2022,"FL","hh2","hwsval",53164828990.08
2022,"FL","hh2","hseval",4020231650.01
2022,"FL","hh2","hfrval",45692826.05
2022,"FL","hh2","hucval",53365825.5
2022,"FL","hh2","hwcval",68093040
2022,"FL","hh2","hssval",24055092052.43
2022,"FL","hh2","hssival",488220037.8
2022,"FL","hh2","hpawval",161411721.78
2022,"FL","hh2","hvetval",2425709857
2022,"FL","hh2","hsurval",1196532526.98
2022,"FL","hh2","hdisval",749011350.61
2022,"FL","hh2","hdstval",1510623635.52
2022,"FL","hh2","hpenval",3655258206.14
2022,"FL","hh2","hannval",583973874.72
2022,"FL","hh2","hintval",855656507.29
2022,"FL","hh2","hdivval",412579306.75
2022,"FL","hh2","hrntval",720192866.7
2022,"FL","hh2","hedval",520397861
2022,"FL","hh2","hcspval",275668127.22
2022,"FL","hh2","hfinval",208148533.5
2022,"FL","hh2","hoival",1231818
2022,"FL","hh2","htotval",95171920615.08
2022,"FL","hh3","hwsval",98574042824.62
2022,"FL","hh3","hseval",4993079080.93
2022,"FL","hh3","hfrval",367252268.58
2022,"FL","hh3","hucval",86163757.25
2022,"FL","hh3","hwcval",258959195.08
2022,"FL","hh3","hssval",17663613052.5
2022,"FL","hh3","hssival",205989683.88
2022,"FL","hh3","hpawval",41312161.8
2022,"FL","hh3","hvetval",1999436253.36
2022,"FL","hh3","hsurval",751893025.6
2022,"FL","hh3","hdisval",653518194.12
2022,"FL","hh3","hdstval",2396138704.78
2022,"FL","hh3","hpenval",5660218753.96
2022,"FL","hh3","hannval",1031271942.04
2022,"FL","hh3","hintval",1601323614.51
2022,"FL","hh3","hdivval",563531084.92
2022,"FL","hh3","hrntval",840664969.4
2022,"FL","hh3","hedval",677938960
2022,"FL","hh3","hcspval",283383898.24
2022,"FL","hh3","hfinval",44540671.12
2022,"FL","hh3","hoival",235055343.48
2022,"FL","hh3","htotval",138929327440.17
2022,"FL","hh4","hwsval",165420106683.42
2022,"FL","hh4","hseval",4944258742.02
2022,"FL","hh4","hfrval",32494782.43
2022,"FL","hh4","hucval",117352164.8
2022,"FL","hh4","hwcval",163755008
2022,"FL","hh4","hssval",14876750949.16
2022,"FL","hh4","hssival",193815496.9
2022,"FL","hh4","hpawval",26560220
2022,"FL","hh4","hvetval",2487983225.32
2022,"FL","hh4","hsurval",393586106.48
2022,"FL","hh4","hdisval",296549761.2
2022,"FL","hh4","hdstval",2944102524.65
2022,"FL","hh4","hpenval",8322542042.46
2022,"FL","hh4","hannval",913914263.6
2022,"FL","hh4","hintval",4856412889.18
2022,"FL","hh4","hdivval",1755312223.12
2022,"FL","hh4","hrntval",1527975607.92
2022,"FL","hh4","hedval",489148555.32
2022,"FL","hh4","hcspval",236323207.16
2022,"FL","hh4","hfinval",146029501
2022,"FL","hh4","hoival",33594556.85
2022,"FL","hh4","htotval",210178568510.99
2022,"FL","hh5","hwsval",338862925380.7
2022,"FL","hh5","hseval",14943693969.89
2022,"FL","hh5","hfrval",-42532103.79
2022,"FL","hh5","hucval",48141557.5
2022,"FL","hh5","hwcval",6977040.57
2022,"FL","hh5","hssval",8200445831.46
2022,"FL","hh5","hssival",214951993.2
2022,"FL","hh5","hpawval",4142736
2022,"FL","hh5","hvetval",563647651.08
2022,"FL","hh5","hsurval",366459361.12
2022,"FL","hh5","hdisval",684974138.55
2022,"FL","hh5","hdstval",6482546773.21
2022,"FL","hh5","hpenval",9946482187.46
2022,"FL","hh5","hannval",769119576.2
2022,"FL","hh5","hintval",9950216601.73
2022,"FL","hh5","hdivval",6755362208.78
2022,"FL","hh5","hrntval",4151775722.45
2022,"FL","hh5","hedval",1201336279
2022,"FL","hh5","hcspval",110670717.44
2022,"FL","hh5","hfinval",68899957
2022,"FL","hh5","hoival",64783154.34
2022,"FL","hh5","htotval",403355020733.89
2022,"GA","hh1","hwsval",4447836980.28
2022,"GA","hh1","hseval",349752403.62
2022,"GA","hh1","hfrval",0
2022,"GA","hh1","hucval",62159472
2022,"GA","hh1","hwcval",0
2022,"GA","hh1","hssval",5623677409.19
2022,"GA","hh1","hssival",999866958.39
2022,"GA","hh1","hpawval",98519485.4
2022,"GA","hh1","hvetval",1402932614.76
2022,"GA","hh1","hsurval",1202153450.45
2022,"GA","hh1","hdisval",240521134.68
2022,"GA","hh1","hdstval",176039390.88
2022,"GA","hh1","hpenval",332333018.76
2022,"GA","hh1","hannval",19810836
2022,"GA","hh1","hintval",40597207.37
2022,"GA","hh1","hdivval",50554813.9
2022,"GA","hh1","hrntval",-1804126.83
2022,"GA","hh1","hedval",328942345.84
2022,"GA","hh1","hcspval",20658405.5
2022,"GA","hh1","hfinval",546900916.5
2022,"GA","hh1","hoival",11782900
2022,"GA","hh1","htotval",15953235616.69
2022,"GA","hh2","hwsval",25259764465.54
2022,"GA","hh2","hseval",1632449311.34
2022,"GA","hh2","hfrval",58253745.73
2022,"GA","hh2","hucval",76730799.42
2022,"GA","hh2","hwcval",10217166.91
2022,"GA","hh2","hssval",9397287290.43
2022,"GA","hh2","hssival",353174605.8
2022,"GA","hh2","hpawval",214567420.92
2022,"GA","hh2","hvetval",830514969.28
2022,"GA","hh2","hsurval",189423827.04
2022,"GA","hh2","hdisval",405264154.43
2022,"GA","hh2","hdstval",379347716.6
2022,"GA","hh2","hpenval",1451752009.73
2022,"GA","hh2","hannval",224608392
2022,"GA","hh2","hintval",382098991.12
2022,"GA","hh2","hdivval",27814506.98
2022,"GA","hh2","hrntval",78236262.32
2022,"GA","hh2","hedval",376895842.2
2022,"GA","hh2","hcspval",195303507.6
2022,"GA","hh2","hfinval",50035741
2022,"GA","hh2","hoival",42592573.44
2022,"GA","hh2","htotval",41636333299.83
2022,"GA","hh3","hwsval",45698656942.31
2022,"GA","hh3","hseval",2250757105.1
2022,"GA","hh3","hfrval",263100048.55
2022,"GA","hh3","hucval",28525601.56
2022,"GA","hh3","hwcval",126299947.2
2022,"GA","hh3","hssval",7141814498.71
2022,"GA","hh3","hssival",190566033.84
2022,"GA","hh3","hpawval",36897849
2022,"GA","hh3","hvetval",520329239.24
2022,"GA","hh3","hsurval",75894220.8
2022,"GA","hh3","hdisval",164928269.28
2022,"GA","hh3","hdstval",666343620
2022,"GA","hh3","hpenval",2807465086
2022,"GA","hh3","hannval",312051470
2022,"GA","hh3","hintval",718754232.03
2022,"GA","hh3","hdivval",154608407.8
2022,"GA","hh3","hrntval",192226380.6
2022,"GA","hh3","hedval",408422780
2022,"GA","hh3","hcspval",248171718.4
2022,"GA","hh3","hfinval",42401875
2022,"GA","hh3","hoival",156613998.95
2022,"GA","hh3","htotval",62204829324.37
2022,"GA","hh4","hwsval",82464095074.73
2022,"GA","hh4","hseval",2901597413.17
2022,"GA","hh4","hfrval",20937032.98
2022,"GA","hh4","hucval",15172924.32
2022,"GA","hh4","hwcval",112599625.96
2022,"GA","hh4","hssval",4543018296.7
2022,"GA","hh4","hssival",144640999.32
2022,"GA","hh4","hpawval",0
2022,"GA","hh4","hvetval",535095235.8
2022,"GA","hh4","hsurval",53431628.52
2022,"GA","hh4","hdisval",16297476.48
2022,"GA","hh4","hdstval",378776014
2022,"GA","hh4","hpenval",2780185192.64
2022,"GA","hh4","hannval",583730673.6
2022,"GA","hh4","hintval",1304507203.28
2022,"GA","hh4","hdivval",616394001.26
2022,"GA","hh4","hrntval",799246172.46
2022,"GA","hh4","hedval",619018575
2022,"GA","hh4","hcspval",54295986.5
2022,"GA","hh4","hfinval",66188560
2022,"GA","hh4","hoival",60719575.28
2022,"GA","hh4","htotval",98069947662
2022,"GA","hh5","hwsval",156797297247.09
2022,"GA","hh5","hseval",8187918530.06
2022,"GA","hh5","hfrval",555993252.38
2022,"GA","hh5","hucval",19168668
2022,"GA","hh5","hwcval",147439050
2022,"GA","hh5","hssval",3339040580.15
2022,"GA","hh5","hssival",8317552
2022,"GA","hh5","hpawval",691935
2022,"GA","hh5","hvetval",447430971.6
2022,"GA","hh5","hsurval",508644344
2022,"GA","hh5","hdisval",287246332
2022,"GA","hh5","hdstval",3552412796.62
2022,"GA","hh5","hpenval",1732949568.92
2022,"GA","hh5","hannval",601090734.4
2022,"GA","hh5","hintval",7122429509.33
2022,"GA","hh5","hdivval",3082910769.39
2022,"GA","hh5","hrntval",2713621657.7
2022,"GA","hh5","hedval",375439339.05
2022,"GA","hh5","hcspval",136055604
2022,"GA","hh5","hfinval",0
2022,"GA","hh5","hoival",392426.3
2022,"GA","hh5","htotval",189616490867.99
2022,"HI","hh1","hwsval",268601048.11
2022,"HI","hh1","hseval",69972563.93
2022,"HI","hh1","hfrval",0
2022,"HI","hh1","hucval",15255516.64
2022,"HI","hh1","hwcval",0
2022,"HI","hh1","hssval",566737601.86
2022,"HI","hh1","hssival",91839463.68
2022,"HI","hh1","hpawval",39448505.94
2022,"HI","hh1","hvetval",119907447.6
2022,"HI","hh1","hsurval",109483778.48
2022,"HI","hh1","hdisval",10294833.6
2022,"HI","hh1","hdstval",10655809.75
2022,"HI","hh1","hpenval",42309122.77
2022,"HI","hh1","hannval",731.68
2022,"HI","hh1","hintval",24293081.02
2022,"HI","hh1","hdivval",16011041.06
2022,"HI","hh1","hrntval",3932631.3
2022,"HI","hh1","hedval",114990075
2022,"HI","hh1","hcspval",41749170.8
2022,"HI","hh1","hfinval",16814889
2022,"HI","hh1","hoival",5067400
2022,"HI","hh1","htotval",1567364712.22
2022,"HI","hh2","hwsval",1636085510.69
2022,"HI","hh2","hseval",184132695
2022,"HI","hh2","hfrval",9238800
2022,"HI","hh2","hucval",534942
2022,"HI","hh2","hwcval",5381964
2022,"HI","hh2","hssval",857258761.02
2022,"HI","hh2","hssival",0
2022,"HI","hh2","hpawval",5937582
2022,"HI","hh2","hvetval",34439354
2022,"HI","hh2","hsurval",107660504.76
2022,"HI","hh2","hdisval",0
2022,"HI","hh2","hdstval",46868405.98
2022,"HI","hh2","hpenval",222724601.19
2022,"HI","hh2","hannval",4125770.4
2022,"HI","hh2","hintval",96207043.84
2022,"HI","hh2","hdivval",27836132.07
2022,"HI","hh2","hrntval",56360520.37
2022,"HI","hh2","hedval",11541280
2022,"HI","hh2","hcspval",3095040
2022,"HI","hh2","hfinval",4473504
2022,"HI","hh2","hoival",15222454.13
2022,"HI","hh2","htotval",3329124865.45
2022,"HI","hh3","hwsval",4424814710.76
2022,"HI","hh3","hseval",290984679.16
2022,"HI","hh3","hfrval",-454.84
2022,"HI","hh3","hucval",8593506.52
2022,"HI","hh3","hwcval",6321634.88
2022,"HI","hh3","hssval",984276260.64
2022,"HI","hh3","hssival",21264378
2022,"HI","hh3","hpawval",13158540
2022,"HI","hh3","hvetval",70688619.24
2022,"HI","hh3","hsurval",39314029.84
2022,"HI","hh3","hdisval",0
2022,"HI","hh3","hdstval",112989043.8
2022,"HI","hh3","hpenval",493080663.42
2022,"HI","hh3","hannval",80791504
2022,"HI","hh3","hintval",124446883.55
2022,"HI","hh3","hdivval",75528212.74
2022,"HI","hh3","hrntval",41284167.1
2022,"HI","hh3","hedval",14611494
2022,"HI","hh3","hcspval",31585740
2022,"HI","hh3","hfinval",0
2022,"HI","hh3","hoival",20037.5
2022,"HI","hh3","htotval",6833753650.31
2022,"HI","hh4","hwsval",9364753222.4
2022,"HI","hh4","hseval",649795658.01
2022,"HI","hh4","hfrval",810.81
2022,"HI","hh4","hucval",30365979.5
2022,"HI","hh4","hwcval",36341971.52
2022,"HI","hh4","hssval",1453609326.08
2022,"HI","hh4","hssival",33739236
2022,"HI","hh4","hpawval",0
2022,"HI","hh4","hvetval",145925164.64
2022,"HI","hh4","hsurval",114509000.6
2022,"HI","hh4","hdisval",135804068
2022,"HI","hh4","hdstval",524938837.77
2022,"HI","hh4","hpenval",1237494699.64
2022,"HI","hh4","hannval",158392298.34
2022,"HI","hh4","hintval",260499301.83
2022,"HI","hh4","hdivval",172412655.7
2022,"HI","hh4","hrntval",329791900.42
2022,"HI","hh4","hedval",53496312
2022,"HI","hh4","hcspval",14043109.48
2022,"HI","hh4","hfinval",0
2022,"HI","hh4","hoival",31966245.84
2022,"HI","hh4","htotval",14747879798.58
2022,"HI","hh5","hwsval",23198596544
2022,"HI","hh5","hseval",1077838207.16
2022,"HI","hh5","hfrval",33221613.96
2022,"HI","hh5","hucval",30358496.8
2022,"HI","hh5","hwcval",24255917.2
2022,"HI","hh5","hssval",1337771639.85
2022,"HI","hh5","hssival",9144000
2022,"HI","hh5","hpawval",0
2022,"HI","hh5","hvetval",219839022.51
2022,"HI","hh5","hsurval",125375011.99
2022,"HI","hh5","hdisval",44372031.6
2022,"HI","hh5","hdstval",571758206
2022,"HI","hh5","hpenval",1298965729.77
2022,"HI","hh5","hannval",191282554.79
2022,"HI","hh5","hintval",721052212.27
2022,"HI","hh5","hdivval",522523970.71
2022,"HI","hh5","hrntval",863820865.23
2022,"HI","hh5","hedval",41752576
2022,"HI","hh5","hcspval",25918854.4
2022,"HI","hh5","hfinval",413.2
2022,"HI","hh5","hoival",96892432.92
2022,"HI","hh5","htotval",30434740300.36
2022,"ID","hh1","hwsval",622290771.19
2022,"ID","hh1","hseval",48071075
2022,"ID","hh1","hfrval",1046.9
2022,"ID","hh1","hucval",10162895.02
2022,"ID","hh1","hwcval",0
2022,"ID","hh1","hssval",1028795363.87
2022,"ID","hh1","hssival",119392940.4
2022,"ID","hh1","hpawval",17920917.36
2022,"ID","hh1","hvetval",39520089.4
2022,"ID","hh1","hsurval",36020169.92
2022,"ID","hh1","hdisval",0
2022,"ID","hh1","hdstval",31045262.5
2022,"ID","hh1","hpenval",71417425.96
2022,"ID","hh1","hannval",0
2022,"ID","hh1","hintval",22941600.86
2022,"ID","hh1","hdivval",5145611.67
2022,"ID","hh1","hrntval",5319808
2022,"ID","hh1","hedval",107542189
2022,"ID","hh1","hcspval",14910828.6
2022,"ID","hh1","hfinval",15360188
2022,"ID","hh1","hoival",1012698
2022,"ID","hh1","htotval",2196870881.65
2022,"ID","hh2","hwsval",3670921296.44
2022,"ID","hh2","hseval",313760164.81
2022,"ID","hh2","hfrval",377.11
2022,"ID","hh2","hucval",24405188.11
2022,"ID","hh2","hwcval",19405.5
2022,"ID","hh2","hssval",2378904811.04
2022,"ID","hh2","hssival",38852238.48
2022,"ID","hh2","hpawval",934143.84
2022,"ID","hh2","hvetval",119651525.32
2022,"ID","hh2","hsurval",169692977.11
2022,"ID","hh2","hdisval",42991901.52
2022,"ID","hh2","hdstval",192639880.32
2022,"ID","hh2","hpenval",542454540.04
2022,"ID","hh2","hannval",53468692.2
2022,"ID","hh2","hintval",81562064.9
2022,"ID","hh2","hdivval",52383062.98
2022,"ID","hh2","hrntval",64364450.25
2022,"ID","hh2","hedval",31799363.5
2022,"ID","hh2","hcspval",37306858.5
2022,"ID","hh2","hfinval",24277875
2022,"ID","hh2","hoival",12548825.75
2022,"ID","hh2","htotval",7852939642.72
2022,"ID","hh3","hwsval",8210093195.29
2022,"ID","hh3","hseval",529808068.55
2022,"ID","hh3","hfrval",23209862.54
2022,"ID","hh3","hucval",15084307.95
2022,"ID","hh3","hwcval",9127427.18
2022,"ID","hh3","hssval",1653723771.19
2022,"ID","hh3","hssival",76044229.15
2022,"ID","hh3","hpawval",1287142.32
2022,"ID","hh3","hvetval",109746943
2022,"ID","hh3","hsurval",0
2022,"ID","hh3","hdisval",135681165.6
2022,"ID","hh3","hdstval",289422642.49
2022,"ID","hh3","hpenval",697645594.06
2022,"ID","hh3","hannval",103949696
2022,"ID","hh3","hintval",142818952.36
2022,"ID","hh3","hdivval",31222968.26
2022,"ID","hh3","hrntval",94278365.94
2022,"ID","hh3","hedval",48286126
2022,"ID","hh3","hcspval",33876264.04
2022,"ID","hh3","hfinval",54716660
2022,"ID","hh3","hoival",45455558.88
2022,"ID","hh3","htotval",12305478940.8
2022,"ID","hh4","hwsval",16530908339.95
2022,"ID","hh4","hseval",718937377.05
2022,"ID","hh4","hfrval",130567700
2022,"ID","hh4","hucval",5808375
2022,"ID","hh4","hwcval",14238522.88
2022,"ID","hh4","hssval",977860880.22
2022,"ID","hh4","hssival",37865948.16
2022,"ID","hh4","hpawval",0
2022,"ID","hh4","hvetval",39201645.6
2022,"ID","hh4","hsurval",1573633.2
2022,"ID","hh4","hdisval",6121306.08
2022,"ID","hh4","hdstval",180997646.18
2022,"ID","hh4","hpenval",868506958.6
2022,"ID","hh4","hannval",1017103.2
2022,"ID","hh4","hintval",467284807.03
2022,"ID","hh4","hdivval",173327590.18
2022,"ID","hh4","hrntval",120295832.76
2022,"ID","hh4","hedval",41112087
2022,"ID","hh4","hcspval",23972438.88
2022,"ID","hh4","hfinval",5888600
2022,"ID","hh4","hoival",15041352.33
2022,"ID","hh4","htotval",20360528144.3
2022,"ID","hh5","hwsval",22825958005.5
2022,"ID","hh5","hseval",1829287101.61
2022,"ID","hh5","hfrval",769576093.51
2022,"ID","hh5","hucval",16884284.8
2022,"ID","hh5","hwcval",0
2022,"ID","hh5","hssval",587639544.64
2022,"ID","hh5","hssival",8396136
2022,"ID","hh5","hpawval",0
2022,"ID","hh5","hvetval",76950380.52
2022,"ID","hh5","hsurval",140993945
2022,"ID","hh5","hdisval",3387720
2022,"ID","hh5","hdstval",753574617.04
2022,"ID","hh5","hpenval",343011499
2022,"ID","hh5","hannval",101600739
2022,"ID","hh5","hintval",868370022.2
2022,"ID","hh5","hdivval",279882541.61
2022,"ID","hh5","hrntval",522272542.79
2022,"ID","hh5","hedval",40275705
2022,"ID","hh5","hcspval",6153680
2022,"ID","hh5","hfinval",0
2022,"ID","hh5","hoival",6507659.76
2022,"ID","hh5","htotval",29180722217.98
2022,"IL","hh1","hwsval",4103711680.67
2022,"IL","hh1","hseval",303600871.6
2022,"IL","hh1","hfrval",4688607.5
2022,"IL","hh1","hucval",40941392
2022,"IL","hh1","hwcval",0
2022,"IL","hh1","hssval",7261141061.41
2022,"IL","hh1","hssival",982737358.92
2022,"IL","hh1","hpawval",328614413.96
2022,"IL","hh1","hvetval",513092866.88
2022,"IL","hh1","hsurval",597007108.81
2022,"IL","hh1","hdisval",79488466.64
2022,"IL","hh1","hdstval",291254396
2022,"IL","hh1","hpenval",759353980.76
2022,"IL","hh1","hannval",80196242.6
2022,"IL","hh1","hintval",178318631.27
2022,"IL","hh1","hdivval",93772417.4
2022,"IL","hh1","hrntval",83658696.5
2022,"IL","hh1","hedval",680031508
2022,"IL","hh1","hcspval",89344558.96
2022,"IL","hh1","hfinval",285749507
2022,"IL","hh1","hoival",25708182.5
2022,"IL","hh1","htotval",16782411949.38
2022,"IL","hh2","hwsval",23560887716.16
2022,"IL","hh2","hseval",762811529.86
2022,"IL","hh2","hfrval",-4472.58
2022,"IL","hh2","hucval",84771018
2022,"IL","hh2","hwcval",241470465.96
2022,"IL","hh2","hssval",9729466289.16
2022,"IL","hh2","hssival",275624209.96
2022,"IL","hh2","hpawval",81772322.64
2022,"IL","hh2","hvetval",965073141.88
2022,"IL","hh2","hsurval",178913646.6
2022,"IL","hh2","hdisval",158563861.48
2022,"IL","hh2","hdstval",707702108.2
2022,"IL","hh2","hpenval",2967563930.11
2022,"IL","hh2","hannval",421416725.6
2022,"IL","hh2","hintval",529203002.09
2022,"IL","hh2","hdivval",517505596.92
2022,"IL","hh2","hrntval",536255472.11
2022,"IL","hh2","hedval",655249789
2022,"IL","hh2","hcspval",134348931
2022,"IL","hh2","hfinval",255795653.5
2022,"IL","hh2","hoival",39344250
2022,"IL","hh2","htotval",42803735187.65
2022,"IL","hh3","hwsval",49029330562.2
2022,"IL","hh3","hseval",1944284226
2022,"IL","hh3","hfrval",175500483.56
2022,"IL","hh3","hucval",316102032.2
2022,"IL","hh3","hwcval",71638925.64
2022,"IL","hh3","hssval",8907709957.29
2022,"IL","hh3","hssival",181575587.99
2022,"IL","hh3","hpawval",13388550
2022,"IL","hh3","hvetval",4544909.86
2022,"IL","hh3","hsurval",596751634
2022,"IL","hh3","hdisval",0
2022,"IL","hh3","hdstval",1230825683.54
2022,"IL","hh3","hpenval",4439218496.1
2022,"IL","hh3","hannval",146854729.8
2022,"IL","hh3","hintval",2017487616.6
2022,"IL","hh3","hdivval",515190288.31
2022,"IL","hh3","hrntval",929943934.26
2022,"IL","hh3","hedval",379753065.53
2022,"IL","hh3","hcspval",173125626
2022,"IL","hh3","hfinval",222432900
2022,"IL","hh3","hoival",161892746.2
2022,"IL","hh3","htotval",71457551955.08
2022,"IL","hh4","hwsval",95298581645.75
2022,"IL","hh4","hseval",1614256926.43
2022,"IL","hh4","hfrval",235819629.72
2022,"IL","hh4","hucval",364883826.18
2022,"IL","hh4","hwcval",86734814.19
2022,"IL","hh4","hssval",7106964710.49
2022,"IL","hh4","hssival",133797585.6
2022,"IL","hh4","hpawval",12500028
2022,"IL","hh4","hvetval",371065059.96
2022,"IL","hh4","hsurval",441591968.8
2022,"IL","hh4","hdisval",238838564.74
2022,"IL","hh4","hdstval",1495657165.69
2022,"IL","hh4","hpenval",7041787010.52
2022,"IL","hh4","hannval",38403490.61
2022,"IL","hh4","hintval",2274267246.41
2022,"IL","hh4","hdivval",670235083.76
2022,"IL","hh4","hrntval",1491214317.96
2022,"IL","hh4","hedval",631834381.36
2022,"IL","hh4","hcspval",204305744.52
2022,"IL","hh4","hfinval",18517066
2022,"IL","hh4","hoival",39689837.92
2022,"IL","hh4","htotval",119810946104.61
2022,"IL","hh5","hwsval",267867468814.28
2022,"IL","hh5","hseval",5135488294.3
2022,"IL","hh5","hfrval",1963188547.79
2022,"IL","hh5","hucval",162388263
2022,"IL","hh5","hwcval",70238740
2022,"IL","hh5","hssval",5633301063.43
2022,"IL","hh5","hssival",68238082.44
2022,"IL","hh5","hpawval",18437761.8
2022,"IL","hh5","hvetval",216446400
2022,"IL","hh5","hsurval",669546986.6
2022,"IL","hh5","hdisval",0
2022,"IL","hh5","hdstval",5533389274.71
2022,"IL","hh5","hpenval",6536493716.1
2022,"IL","hh5","hannval",454341380
2022,"IL","hh5","hintval",10433904952.83
2022,"IL","hh5","hdivval",3876284867.54
2022,"IL","hh5","hrntval",5886527623.29
2022,"IL","hh5","hedval",776179345.18
2022,"IL","hh5","hcspval",70506556
2022,"IL","hh5","hfinval",113287305
2022,"IL","hh5","hoival",136439308.24
2022,"IL","hh5","htotval",315622097282.53
2022,"IN","hh1","hwsval",2651285444.54
2022,"IN","hh1","hseval",96913355
2022,"IN","hh1","hfrval",0
2022,"IN","hh1","hucval",4454117.95
2022,"IN","hh1","hwcval",6909966
2022,"IN","hh1","hssval",4113527830.05
2022,"IN","hh1","hssival",672251651.73
2022,"IN","hh1","hpawval",41776609.86
2022,"IN","hh1","hvetval",289125950.64
2022,"IN","hh1","hsurval",326495157.64
2022,"IN","hh1","hdisval",204339953.72
2022,"IN","hh1","hdstval",27960890.64
2022,"IN","hh1","hpenval",24027463.36
2022,"IN","hh1","hannval",7551972
2022,"IN","hh1","hintval",63255800.49
2022,"IN","hh1","hdivval",4270833.48
2022,"IN","hh1","hrntval",3151.42
2022,"IN","hh1","hedval",619095192
2022,"IN","hh1","hcspval",45601624.32
2022,"IN","hh1","hfinval",104657991.91
2022,"IN","hh1","hoival",0
2022,"IN","hh1","htotval",9303504956.75
2022,"IN","hh2","hwsval",14277795105.37
2022,"IN","hh2","hseval",202473078.27
2022,"IN","hh2","hfrval",116868400
2022,"IN","hh2","hucval",41829906
2022,"IN","hh2","hwcval",53876154
2022,"IN","hh2","hssval",7293248217.1
2022,"IN","hh2","hssival",208218926.16
2022,"IN","hh2","hpawval",51411966.36
2022,"IN","hh2","hvetval",115865479.56
2022,"IN","hh2","hsurval",125814846.16
2022,"IN","hh2","hdisval",97512612.06
2022,"IN","hh2","hdstval",343404394.3
2022,"IN","hh2","hpenval",1089901437.08
2022,"IN","hh2","hannval",120779084
2022,"IN","hh2","hintval",216937226.9
2022,"IN","hh2","hdivval",105681287.51
2022,"IN","hh2","hrntval",236838717.11
2022,"IN","hh2","hedval",34644526
2022,"IN","hh2","hcspval",68881574.16
2022,"IN","hh2","hfinval",11007225
2022,"IN","hh2","hoival",9252918.48
2022,"IN","hh2","htotval",24822243081.58
2022,"IN","hh3","hwsval",30507457259.8
2022,"IN","hh3","hseval",857038787.63
2022,"IN","hh3","hfrval",-1030212.93
2022,"IN","hh3","hucval",9170304
